,Id,Target,abastaguadentro,abastaguano,area1,area2,cielorazo,computer,dis-max,dis-min,dis-range_,dis-sum,elimbasu1,elimbasu2,elimbasu3,elimbasu4,energcocinar1,energcocinar2,energcocinar3,energcocinar4,epared1,epared2,epared3,estadocivil1-max,estadocivil2-max,estadocivil2-range_,estadocivil3-max,estadocivil3-min,estadocivil3-range_,estadocivil4-max,estadocivil4-min,estadocivil4-range_,estadocivil5-max,estadocivil5-range_,estadocivil5-sum,estadocivil6-max,estadocivil6-min,estadocivil6-range_,estadocivil7-max,estadocivil7-range_,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,hacapo,hacdor,hogar_mayor,idhogar,instlevel1-max,instlevel1-min,instlevel2-max,instlevel2-min,instlevel2-range_,instlevel3-max,instlevel3-min,instlevel3-range_,instlevel4-max,instlevel4-min,instlevel4-range_,instlevel5-max,instlevel5-sum,instlevel7-max,instlevel7-sum,instlevel8-max,instlevel8-min,instlevel8-range_,instlevel9-max,instlevel9-range_,lugar1,lugar3,lugar4,lugar5,male-min,mobilephone-min,noelec,paredblolad,pareddes,paredfibras,paredmad,paredpreb,paredzinc,paredzocalo,parentesco2-max,parentesco3-max,parentesco4-max,parentesco6-max,pisocemento,pisomadera,pisomoscer,pisonatur,pisonotiene,refrig,sanitario2,sanitario3,sanitario5,techocane,television,tipovivi2,tipovivi4,tipovivi5,v14a,v18q-min,v2a1-missing,age-max,age-min,age-range_,age-std,age-sum,bedrooms,dependency,edjefa,edjefe,escolari-max,escolari-min,escolari-range_,escolari-std,escolari-sum,estadocivil1-sum,estadocivil7-sum,hhsize-diff,hogar_adul,hogar_nin,instlevel1-sum,instlevel2-sum,instlevel3-sum,instlevel4-sum,instlevel8-sum,meaneduc,overcrowding,parentesco11-sum,parentesco3-sum,parentesco4-sum,parentesco6-sum,phones-per-capita,qmobilephone,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,rent-per-capita,rez_esc-max,rooms,rooms-per-capita,tablets-per-capita,tamviv,v18q-sum,v18q1,v2a1
2782,ID_4c3372297,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3db6208f1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,False,48,18,30,16.206994374857626,132,3,0.33333334,0,6,9,6,3,1.5,27,0,2,0,3,1,0,0,3,0,0,9.0,1.3333334,0,2,0,0,1.0,4,0,2,2,0,2,2,0,4,4,0.0,0.0,6,1.5,0.0,4,0,0.0,0.0
2783,ID_680e50855,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8de6c89d9,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,52,1,51,25.514701644346147,78,2,0.5,0,8,11,0,11,5.686240703077327,19,1,0,0,2,1,1,0,0,1,0,9.5,1.5,0,1,0,0,0.6666666666666666,2,1,1,2,0,1,1,1,2,3,20000.0,0.0,4,1.3333333333333333,0.0,3,0,0.0,60000.0
2784,ID_ff37f1e24,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,9220ee3b6,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,False,48,14,34,15.093044755780726,133,3,1.5,0,6,11,6,5,1.9493588689617931,42,0,3,0,2,3,0,0,1,1,0,13.0,1.6666666,0,3,0,0,0.4,2,0,2,2,0,3,3,0,5,5,0.0,0.0,5,1.0,0.0,5,0,0.0,0.0
2785,ID_df50ede51,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0fa8fa4c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,27,24,3,2.1213203435596424,51,2,0.0,0,15,15,15,0,0.0,30,0,0,0,2,0,0,0,0,0,2,15.0,1.0,0,0,0,0,1.0,2,0,1,1,0,1,1,0,2,2,60000.0,0.0,5,2.5,0.0,2,0,0.0,120000.0
2786,ID_6f22cd690,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47636186d,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,False,36,33,3,2.1213203435596424,69,1,0.0,0,6,7,6,1,0.7071067811865476,13,0,0,0,2,0,0,0,1,1,0,6.5,2.0,0,0,0,0,1.0,2,0,1,1,0,1,1,0,2,2,0.0,0.0,2,1.0,0.0,2,0,0.0,0.0
2787,ID_3d90b321a,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1afe16cdc,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,False,34,6,28,14.933184523068078,51,3,2.0,11,0,11,0,11,5.5677643628300215,15,1,1,0,1,2,1,1,0,0,0,11.0,1.0,0,2,0,0,1.0,3,0,0,0,2,1,3,2,1,3,0.0,0.0,6,2.0,0.6666666666666666,3,3,2.0,0.0
2788,ID_c34bfc1be,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3e27db2cd,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,50,16,34,19.62990915244728,82,3,2.0,0,9,9,8,1,0.5773502691896255,25,0,2,0,1,2,0,0,0,3,0,9.0,1.0,0,2,0,0,1.0,3,0,3,3,0,0,0,0,3,3,56666.66666666666,1.0,5,1.6666666666666667,0.0,3,0,0.0,170000.0
2789,ID_98dfdb3fa,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,d4d5874a9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,False,45,5,40,16.949926253526886,133,3,0.66666669,16,0,16,0,16,7.429670248402684,54,1,2,0,3,2,1,0,1,0,3,16.0,1.6666666,0,0,0,0,0.8,4,0,0,0,1,4,5,1,4,5,20000.0,0.0,5,1.0,0.2,5,5,1.0,100000.0
2790,ID_6bfef5df2,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,6d54c9c89,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,True,41,11,30,14.952703211571254,103,3,1.0,0,11,11,4,7,3.1091263510296048,34,0,2,0,2,2,0,1,0,2,0,10.5,1.3333334,0,2,0,0,1.0,4,1,1,2,0,2,2,1,3,4,19500.91743008624,0.0,5,1.25,0.0,4,0,0.0,51596.3696221474
2791,ID_78f401238,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,ecc08440e,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,50,50,0,0.0,50,4,0.0,0,6,6,6,0,0.0,6,0,1,6,1,0,0,0,1,0,0,6.0,1.75,0,0,0,0,0.7142857142857143,5,0,1,1,0,0,0,0,1,1,0.0,0.0,5,0.7142857142857143,0.0,7,0,0.0,0.0
2792,ID_0b295e274,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,cdeb9b127,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,31,1,30,15.695009822658069,56,3,0.5,0,14,14,0,14,7.371114795831994,25,1,0,2,2,1,1,0,0,0,1,12.5,1.6666666,0,1,0,0,0.8,4,1,1,2,0,1,1,1,2,3,0.0,0.0,5,1.0,0.0,5,0,0.0,0.0
2793,ID_3f9183fe5,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8f1e740eb,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,24,19,5,3.5355339059327378,43,3,1.0,0,9,9,9,0,0.0,18,0,0,3,1,1,0,0,0,2,0,18.0,1.6666666,0,0,0,0,0.8,4,0,1,1,0,1,1,0,2,2,0.0,0.0,5,1.0,0.0,5,0,0.0,0.0
2794,ID_69e2d3a98,2,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7601af881,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,69,64,5,3.5355339059327378,133,3,1.0,0,0,6,0,6,4.242640687119285,6,0,0,0,2,0,1,0,1,0,0,3.0,0.66666669,0,0,0,0,0.5,1,0,1,1,0,1,1,0,2,2,0.0,0.0,5,2.5,0.0,2,0,0.0,0.0
2795,ID_c2936f306,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,bbc9d8bd8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,73,73,0,0.0,73,3,8.0,6,0,6,6,0,0.0,6,0,0,0,1,0,0,0,1,0,0,6.0,0.33333334,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,1,0.0,0.0,5,5.0,0.0,1,0,0.0,0.0
2796,ID_38a8e167e,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,b04202d79,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,27,0,27,14.177446878757825,48,2,0.5,0,6,6,0,6,3.4641016151377544,12,1,0,0,2,1,1,0,2,0,0,6.0,1.5,0,1,0,0,0.6666666666666666,2,0,1,1,1,1,2,1,2,3,20000.0,0.0,5,1.6666666666666667,0.0,3,0,0.0,60000.0
2797,ID_898132128,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,a299520d4,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,False,48,33,15,10.606601717798213,81,2,0.0,0,6,6,4,2,1.4142135623730951,10,0,0,0,2,0,0,1,1,0,0,5.0,1.0,0,0,0,0,1.0,2,0,1,1,0,1,1,0,2,2,0.0,0.0,4,2.0,0.0,2,0,0.0,0.0
2798,ID_d50bd75b6,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,d4bce9879,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,60,1,59,20.419411865976482,193,2,0.75,0,1,11,0,11,3.9520940802374147,39,1,2,0,4,3,1,1,3,1,0,6.75,3.5,0,3,0,1,0.2857142857142857,2,0,2,2,1,4,5,1,6,7,0.0,4.0,4,0.5714285714285714,0.0,7,0,0.0,0.0
2799,ID_6580e7800,2,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,2b42b5570,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,85,1,84,31.009675909302892,240,3,1.0,0,6,11,0,11,3.600925806881706,37,1,2,0,4,2,1,0,3,1,0,7.25,2.0,1,1,0,1,0.3333333333333333,2,1,3,4,0,2,2,1,5,6,0.0,0.0,6,1.0,0.0,6,0,0.0,0.0
2800,ID_3794053f6,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,ae489f548,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,60,1,59,16.75891139397518,199,5,0.80000001,2,0,9,0,9,3.3582402799349813,41,2,3,0,5,4,1,4,1,3,0,5.4000001,1.8,0,4,0,2,0.3333333333333333,3,1,4,5,1,3,4,2,7,9,0.0,3.0,7,0.7777777777777778,0.0,9,0,0.0,0.0
2801,ID_37fd2917f,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,d38e60e14,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,49,8,41,21.73323108360405,73,4,2.0,6,0,8,1,7,3.6055512754639887,15,1,2,0,1,2,0,1,1,1,0,6.0,0.75,0,1,0,1,0.3333333333333333,1,1,1,2,0,1,1,1,2,3,0.0,1.0,6,2.0,0.0,3,0,0.0,0.0
2802,ID_69ac495d6,2,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,f09e635c1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,False,56,14,42,19.015344680897407,121,2,1.0,0,0,7,0,7,3.304037933599835,19,0,4,0,2,2,1,1,0,2,0,6.0,2.0,0,3,0,0,0.25,1,0,1,1,0,3,3,0,4,4,0.0,0.0,4,1.0,0.0,4,0,0.0,0.0
2803,ID_354b4db03,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,5e9e3d554,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,62,27,35,17.55942292142123,131,3,0.0,0,6,11,0,11,5.507570547286101,17,0,2,0,3,0,1,0,1,0,0,5.6666665,1.0,0,0,0,0,0.6666666666666666,2,0,3,3,0,0,0,0,3,3,0.0,0.0,6,2.0,0.0,3,0,0.0,0.0
2804,ID_b8bce3d0c,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,6deb3142c,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,False,39,4,35,18.175074506954115,56,5,2.0,11,0,11,0,11,5.507570547286101,17,1,1,0,1,2,1,0,1,0,0,11.0,0.60000002,0,2,0,0,1.0,3,1,1,2,0,1,1,1,2,3,16666.666666666668,0.0,6,2.0,0.3333333333333333,3,3,1.0,50000.0
2805,ID_05f0a0016,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,e529b0bdc,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,False,46,17,29,14.84362938547488,100,3,0.5,0,9,10,9,1,0.5773502691896255,28,0,1,0,2,1,0,0,0,3,0,9.0,1.0,0,1,0,0,0.6666666666666666,2,0,2,2,0,1,1,0,3,3,9000.0,0.0,5,1.6666666666666667,0.0,3,0,0.0,27000.0
2806,ID_b9bc4dba9,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,66b300b6b,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,False,50,9,41,17.529974329701687,127,4,1.5,0,17,17,3,14,5.495452665613635,46,1,2,0,2,3,0,2,0,1,1,19.0,1.25,0,3,0,0,1.0,5,1,3,4,0,1,1,1,4,5,20000.0,0.0,6,1.2,0.2,5,5,1.0,100000.0
2807,ID_7f7652f77,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,ef40a0b08,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,22,12,10,4.716990566028302,75,2,1.0,12,0,12,6,6,2.629955639676583,39,0,4,0,2,2,0,0,1,1,0,16.5,2.0,0,0,0,0,0.75,3,0,2,2,0,2,2,0,4,4,17500.0,0.0,4,1.0,0.0,4,0,0.0,70000.0
2808,ID_4c09b1798,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,934b14081,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,False,39,5,34,17.423642940938993,97,2,1.0,0,3,6,0,6,2.8722813232690143,15,1,1,0,2,2,1,1,2,0,0,4.5,2.0,0,2,0,0,0.5,2,0,2,2,1,1,2,1,3,4,0.0,1.0,4,1.0,0.0,4,0,0.0,0.0
2809,ID_199e6267f,4,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,666a9b79f,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,False,83,50,33,18.248287590894662,213,5,2.0,0,3,13,3,10,5.773502691896257,19,0,1,2,3,0,0,2,0,0,1,6.3333335,1.0,0,1,0,0,0.6,3,1,2,3,0,2,2,1,4,5,0.0,0.0,6,1.2,0.2,5,3,1.0,0.0
2810,ID_bec35e757,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,469d251d1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,False,28,5,23,10.082988974836118,54,3,3.0,9,0,9,0,9,3.8622100754188224,15,2,1,0,1,3,1,2,0,1,0,9.0,1.3333334,0,3,0,0,0.25,1,1,0,1,1,2,3,2,2,4,27500.0,1.0,5,1.25,0.0,4,0,0.0,110000.0
2811,ID_25e2ea38b,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,71cd52a80,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,39,12,27,13.720422734012244,103,2,1.0,0,6,9,5,4,1.8257418583505536,28,0,2,0,2,2,0,1,1,1,0,7.0,2.0,0,2,0,0,1.0,4,0,1,1,0,3,3,0,4,4,0.0,0.0,3,0.75,0.0,4,0,0.0,0.0
2812,ID_88ad73339,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,9c1890718,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,False,43,1,42,15.161354381013153,100,2,2.0,6,0,10,0,10,4.020779360604939,29,2,2,0,2,4,2,0,2,2,0,8.0,3.0,0,3,0,2,0.16666666666666666,1,2,1,3,0,3,3,2,4,6,0.0,0.0,4,0.6666666666666666,0.0,6,0,0.0,0.0
2813,ID_a942bcc97,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,b84f8af2b,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,True,32,11,21,10.503967504392486,65,2,0.5,0,2,12,2,10,5.507570547286101,17,0,1,0,2,1,0,2,0,0,0,7.0,1.5,0,1,0,0,0.6666666666666666,2,0,1,1,1,1,2,1,2,3,19500.91743008624,1.0,4,1.3333333333333333,0.0,3,0,0.0,51596.3696221474
2814,ID_b1e325681,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,508d23af7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,False,58,58,0,0.0,58,3,0.0,11,0,11,11,0,0.0,11,0,0,0,1,0,0,0,0,0,0,11.0,0.33333334,0,0,0,0,1.0,1,0,0,0,0,1,1,0,1,1,0.0,0.0,4,4.0,0.0,1,0,0.0,0.0
2815,ID_57b4a1dfa,4,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,e5bbc24db,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,57,44,13,9.192388155425117,101,3,0.0,0,11,14,11,3,2.1213203435596424,25,0,0,0,2,0,0,0,0,0,1,12.5,0.66666669,0,0,0,0,1.0,2,0,1,1,0,1,1,0,2,2,0.0,0.0,6,3.0,0.0,2,0,0.0,0.0
2816,ID_e1222e42d,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,654ef7612,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,False,43,16,27,15.307950004273376,76,2,2.0,6,0,10,6,4,2.0,24,0,2,0,1,2,0,0,1,1,0,6.0,1.5,0,2,0,0,1.0,3,0,0,0,0,3,3,0,3,3,0.0,1.0,4,1.3333333333333333,0.0,3,0,0.0,0.0
